date,price,demand,1_lag_pred,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2022-06-19,27.470416666666665,303082,11.327083333333334,9.080352480417757,15.511419168842465,58.528851174934594,81.2351174934726,60.53916449086165,67.71599869451695,0.6549999999999871,0.07424281984334215,59.07310704960835,1011.6128590078348,81.26899477806795,60.55339425587469,8.271540469973889,196.43198433420363,213.8074412532635,21.57784431137723,11.365665796344668,10.357800261096628
2022-06-20,28.418750000000003,351692,48.69416666666667,9.396540469973882,15.5123756164781,59.27193211488254,82.15613577023501,59.144386422976474,69.01441253263704,0.6899999999999996,0.011997389033942542,21.47519582245431,1011.2789164490885,81.42265013054836,59.18975195822448,8.210182767624019,174.0058746736292,191.1737597911227,22.561728395061735,8.975652741514347,11.116449086161943
2022-06-21,49.291666666666664,410084,66.42916666666669,12.868864229765014,15.512140266898765,61.501762402088644,82.6956919060053,59.625261096605776,73.25914490861628,0.20999999999999944,0.16127284595300265,66.57963446475196,1006.4733028720636,81.01853785900771,59.90659268929508,7.466710182767624,193.14275456919063,191.48864229765,27.08524305555551,15.240013054830284,10.555972584856313
2022-06-22,60.56583333333332,452511,135.67708333333334,14.473825065274156,15.51070840586017,53.48779373368153,73.74543080939944,57.09216710182783,68.13928851174938,0.2350000000000036,0.02696475195822453,39.22976501305483,1011.5966710182769,73.22108355091372,57.70691906005231,7.0202349869451695,195.17134464751967,244.78048302872088,24.610092807424607,11.415274151436035,7.757082245430706
2022-06-23,58.30500000000001,413449,78.62173913043479,12.537271540469975,15.508087829997091,55.46259791122715,74.36677545691906,55.561096605744225,72.33890339425585,0.2599999999999982,0.20101827676240214,55.35248041775457,1011.5110313315927,74.22591383812014,55.82539164490874,6.129895561357702,198.49960835509128,204.3778067885117,25.024719101123644,13.832637075718017,9.200261096605697
2022-06-24,72.30833333333335,408507,89.83708333333334,14.001827676240204,15.504274731650693,52.385639686684115,74.17167101827684,59.009399477806866,62.10161879895566,0.280000000000001,0.04526109660574402,34.138381201044396,1012.8124183006528,74.27193211488256,59.069451697127974,7.035248041775457,198.783725490196,217.7126631853786,27.99794973544983,16.648563968668398,7.601240208877293
2022-06-25,86.74291666666669,409787,106.07291666666669,13.880548302872073,15.499267660284287,55.8820496083551,75.11873368146199,59.947127937336816,68.48300261096607,0.3050000000000049,0.15545039164490854,59.39947780678851,1014.645039164491,75.11644908616177,59.97767624020886,5.463446475195823,194.4467973856211,203.01011749347234,23.19885159010603,12.481592689295047,7.569386422976454
2022-06-26,58.69083333333333,402371,72.31416666666667,14.318080939947775,15.493084384972436,59.82630548302875,79.1336161879895,61.387597911227246,72.38583550913836,0.3350000000000025,0.40247389033942615,62.66318537859008,1012.989817232378,78.98870757180164,61.38994778067895,5.91710182767624,195.501045751634,216.2573759791123,25.262203626220234,13.325195822454312,8.799379895561344
2022-06-27,47.74291666666667,369135,58.903749999999995,13.916187989556146,15.48572363649549,64.145365535248,83.27728459530017,66.92819843342032,73.31251958224547,0.375,0.14186684073107075,55.74412532637076,1009.9792428198441,81.31703655352473,66.93028720626629,7.02088772845953,194.43640522875808,226.3180809399473,26.19593949044588,14.611618798955613,7.193374673629222
2022-06-28,45.44666666666666,357751,54.419999999999995,10.449804177545687,15.477206266318548,64.06194516971279,84.58466057441267,65.42075718015664,73.3680417754569,0.4250000000000061,0.04451044386422992,41.90600522193211,1013.5571801566592,82.83629242819845,65.42349869451698,8.024804177545693,194.61267973856232,248.25992167101825,22.922698412698413,11.017689295039144,8.706396866840734
